:START_ID(restaurants),:END_ID(categories)
MxfQ_HrOBrSPSVk24CAb9A,173
MxfQ_HrOBrSPSVk24CAb9A,165
MxfQ_HrOBrSPSVk24CAb9A,83
MxfQ_HrOBrSPSVk24CAb9A,16
MxfQ_HrOBrSPSVk24CAb9A,25
MxfQ_HrOBrSPSVk24CAb9A,1
MxfQ_HrOBrSPSVk24CAb9A,8
h9tUG_bLdX30YAED9q0Fsg,12
h9tUG_bLdX30YAED9q0Fsg,1
h9tUG_bLdX30YAED9q0Fsg,45
h9tUG_bLdX30YAED9q0Fsg,10
h9tUG_bLdX30YAED9q0Fsg,3
h9tUG_bLdX30YAED9q0Fsg,25
aeZmTIjW5MbEARJC0Ch1rQ,1
aeZmTIjW5MbEARJC0Ch1rQ,156
aeZmTIjW5MbEARJC0Ch1rQ,70
aeZmTIjW5MbEARJC0Ch1rQ,31
V0ffRTuD2eZkUn6dyZAgRw,31
V0ffRTuD2eZkUn6dyZAgRw,1
V0ffRTuD2eZkUn6dyZAgRw,25
FNDX_9BaClbnmJyZI0mndQ,11
FNDX_9BaClbnmJyZI0mndQ,86
FNDX_9BaClbnmJyZI0mndQ,1
FNDX_9BaClbnmJyZI0mndQ,26
FNDX_9BaClbnmJyZI0mndQ,34
YNWEM2NVocUl6d74yRvpug,56
YNWEM2NVocUl6d74yRvpug,1
HmeKJIWJaJ7u8V9NhnZIEg,128
HmeKJIWJaJ7u8V9NhnZIEg,130
HmeKJIWJaJ7u8V9NhnZIEg,1
bS6aPaOR0X6OH4eFeEeUfw,15
bS6aPaOR0X6OH4eFeEeUfw,1
MAQ3xsIxI9wbvilPYkvmVQ,1
MAQ3xsIxI9wbvilPYkvmVQ,56
_PlmFAlaUQHdQN6rli0gzA,30
_PlmFAlaUQHdQN6rli0gzA,25
_PlmFAlaUQHdQN6rli0gzA,24
_PlmFAlaUQHdQN6rli0gzA,22
_PlmFAlaUQHdQN6rli0gzA,1
6X1uRuf4Ykdt0prs_xqz6w,1
6X1uRuf4Ykdt0prs_xqz6w,56
f3qKagX8q2lnz1O6Ulck7w,1
f3qKagX8q2lnz1O6Ulck7w,24
f3qKagX8q2lnz1O6Ulck7w,42
7L6pFDZN7jR2KqrDuxy-ng,1
7L6pFDZN7jR2KqrDuxy-ng,35
7L6pFDZN7jR2KqrDuxy-ng,26
wu4zVzAeTIClugvU_X4meA,1
wu4zVzAeTIClugvU_X4meA,56
IrD6smDjZM-Rt7B-SJDp4g,14
IrD6smDjZM-Rt7B-SJDp4g,1
IrD6smDjZM-Rt7B-SJDp4g,56
iR5MI7ch9z3AYiqxBVLJLw,28
iR5MI7ch9z3AYiqxBVLJLw,1
9zOydjYJlIqsnJYtWDNP-A,73
9zOydjYJlIqsnJYtWDNP-A,22
9zOydjYJlIqsnJYtWDNP-A,1
9zOydjYJlIqsnJYtWDNP-A,25
9zOydjYJlIqsnJYtWDNP-A,54
9zOydjYJlIqsnJYtWDNP-A,86
iWFK7U-wBR-68X0VFrSkNA,44
iWFK7U-wBR-68X0VFrSkNA,1
9tQG4U90-x7Ha2_Tdg4Xmw,10
9tQG4U90-x7Ha2_Tdg4Xmw,58
9tQG4U90-x7Ha2_Tdg4Xmw,3
9tQG4U90-x7Ha2_Tdg4Xmw,31
9tQG4U90-x7Ha2_Tdg4Xmw,1
9tQG4U90-x7Ha2_Tdg4Xmw,26
9tQG4U90-x7Ha2_Tdg4Xmw,25
9tQG4U90-x7Ha2_Tdg4Xmw,15
9tQG4U90-x7Ha2_Tdg4Xmw,36
kLWpuSBJ0MGM7XRNlg0EEQ,1
kLWpuSBJ0MGM7XRNlg0EEQ,0
kLWpuSBJ0MGM7XRNlg0EEQ,120
kLWpuSBJ0MGM7XRNlg0EEQ,139
kLWpuSBJ0MGM7XRNlg0EEQ,22
kLWpuSBJ0MGM7XRNlg0EEQ,95
v6AlogsSBf4sxrVHcSnMHQ,1
v6AlogsSBf4sxrVHcSnMHQ,24
v6AlogsSBf4sxrVHcSnMHQ,25
v6AlogsSBf4sxrVHcSnMHQ,16
J4zpaa-HozFmRt4hYGlBuw,31
J4zpaa-HozFmRt4hYGlBuw,25
J4zpaa-HozFmRt4hYGlBuw,1
Q6_cM-2YjN10hgfs35Ml6g,1
Q6_cM-2YjN10hgfs35Ml6g,15
lxuRSOi2RCW2yu0HT7GBEQ,26
lxuRSOi2RCW2yu0HT7GBEQ,128
lxuRSOi2RCW2yu0HT7GBEQ,36
lxuRSOi2RCW2yu0HT7GBEQ,31
lxuRSOi2RCW2yu0HT7GBEQ,12
lxuRSOi2RCW2yu0HT7GBEQ,1
lxuRSOi2RCW2yu0HT7GBEQ,133
lxuRSOi2RCW2yu0HT7GBEQ,35
YIaZeWePIaddftxUoxRh5g,3
YIaZeWePIaddftxUoxRh5g,1
YIaZeWePIaddftxUoxRh5g,2
YIaZeWePIaddftxUoxRh5g,189
YIaZeWePIaddftxUoxRh5g,12
YIaZeWePIaddftxUoxRh5g,110
YIaZeWePIaddftxUoxRh5g,190
YIaZeWePIaddftxUoxRh5g,98
YIaZeWePIaddftxUoxRh5g,111
UREmwQBCMimpOuFyKPW3xw,1
UREmwQBCMimpOuFyKPW3xw,32
UREmwQBCMimpOuFyKPW3xw,22
UREmwQBCMimpOuFyKPW3xw,31
UREmwQBCMimpOuFyKPW3xw,94
B5S_5MCYNWvcz0qn6dnTUw,1
B5S_5MCYNWvcz0qn6dnTUw,32
B5S_5MCYNWvcz0qn6dnTUw,15
B5S_5MCYNWvcz0qn6dnTUw,88
B5S_5MCYNWvcz0qn6dnTUw,22
B5S_5MCYNWvcz0qn6dnTUw,31
P9pwQW2d-M1YgYQH71K-qw,25
P9pwQW2d-M1YgYQH71K-qw,28
P9pwQW2d-M1YgYQH71K-qw,1
E-3TJ8yFXpUSv1aThsVfZw,86
E-3TJ8yFXpUSv1aThsVfZw,36
E-3TJ8yFXpUSv1aThsVfZw,1
E-3TJ8yFXpUSv1aThsVfZw,56
E-3TJ8yFXpUSv1aThsVfZw,29
nN8plg8HmBSb4c7zdCZALQ,37
nN8plg8HmBSb4c7zdCZALQ,1
nN8plg8HmBSb4c7zdCZALQ,26
nN8plg8HmBSb4c7zdCZALQ,6
nN8plg8HmBSb4c7zdCZALQ,9
7UFRDoDdwC3_Pt77FzaJfg,42
7UFRDoDdwC3_Pt77FzaJfg,1
ZlgwjiDDgsXl_rzR3XYwhw,22
ZlgwjiDDgsXl_rzR3XYwhw,39
ZlgwjiDDgsXl_rzR3XYwhw,1
ZlgwjiDDgsXl_rzR3XYwhw,40
ZlgwjiDDgsXl_rzR3XYwhw,38
ZlgwjiDDgsXl_rzR3XYwhw,24
ZlgwjiDDgsXl_rzR3XYwhw,25
Z53I9xwy0aMRy577GuM1KQ,14
Z53I9xwy0aMRy577GuM1KQ,1
Z53I9xwy0aMRy577GuM1KQ,53
Z53I9xwy0aMRy577GuM1KQ,54
Z53I9xwy0aMRy577GuM1KQ,22
Z53I9xwy0aMRy577GuM1KQ,120
Z53I9xwy0aMRy577GuM1KQ,139
ZlOWflwsH8mMtyMlQgYWZw,70
ZlOWflwsH8mMtyMlQgYWZw,0
ZlOWflwsH8mMtyMlQgYWZw,191
ZlOWflwsH8mMtyMlQgYWZw,1
sSEKLTDGKdvOqevbfoBbiw,1
sSEKLTDGKdvOqevbfoBbiw,26
EXEzZQObGgWlQEHqZs3fLg,56
EXEzZQObGgWlQEHqZs3fLg,1
EXEzZQObGgWlQEHqZs3fLg,29
EXEzZQObGgWlQEHqZs3fLg,33
aAslC0l5mZB8oJNbld0byA,26
aAslC0l5mZB8oJNbld0byA,6
aAslC0l5mZB8oJNbld0byA,1
aAslC0l5mZB8oJNbld0byA,76
aAslC0l5mZB8oJNbld0byA,9
aAslC0l5mZB8oJNbld0byA,43
aAslC0l5mZB8oJNbld0byA,41
rDy9qZZEq-mbKExVQNTaqQ,1
rDy9qZZEq-mbKExVQNTaqQ,4
AaRpbFg8-dazKyKmoh65tQ,45
AaRpbFg8-dazKyKmoh65tQ,1
AaRpbFg8-dazKyKmoh65tQ,25
_95ZY2UZrasSfuoDD_E1YA,19
_95ZY2UZrasSfuoDD_E1YA,31
_95ZY2UZrasSfuoDD_E1YA,1
_95ZY2UZrasSfuoDD_E1YA,20
_95ZY2UZrasSfuoDD_E1YA,56
Pn8fn5d95xGhEd-LADm2zw,0
Pn8fn5d95xGhEd-LADm2zw,1
f5KbR9Ty05qgJvFbMm7fjA,1
f5KbR9Ty05qgJvFbMm7fjA,15
QENmoWh-mSKD8cBaK8lYhw,93
QENmoWh-mSKD8cBaK8lYhw,26
QENmoWh-mSKD8cBaK8lYhw,1
QENmoWh-mSKD8cBaK8lYhw,15
QENmoWh-mSKD8cBaK8lYhw,9
QENmoWh-mSKD8cBaK8lYhw,43
QENmoWh-mSKD8cBaK8lYhw,6
QENmoWh-mSKD8cBaK8lYhw,117
QENmoWh-mSKD8cBaK8lYhw,2
N9L1B3TD57wyDl7f3Awlcg,36
N9L1B3TD57wyDl7f3Awlcg,35
N9L1B3TD57wyDl7f3Awlcg,31
N9L1B3TD57wyDl7f3Awlcg,1
e_OEKGsZEndFkqcVyVb3Rw,1
e_OEKGsZEndFkqcVyVb3Rw,9
e_OEKGsZEndFkqcVyVb3Rw,4
e_OEKGsZEndFkqcVyVb3Rw,7
e_OEKGsZEndFkqcVyVb3Rw,6
2O2K6SXPWv56amqxCECd4w,1
2O2K6SXPWv56amqxCECd4w,58
2O2K6SXPWv56amqxCECd4w,22
2O2K6SXPWv56amqxCECd4w,120
2O2K6SXPWv56amqxCECd4w,10
2O2K6SXPWv56amqxCECd4w,3
